EAR,MAR,BLINK_RATE,HEAD_TILT,Fatigue
0.3144748370808922,0.4717122556213383,14,0,0
0.31402875177256806,0.4710431276588521,14,0,0
0.3219455897071926,0.48291838456078895,14,0,0
0.19582295474117362,0.2937344321117604,15,0,1
0.2256923142267177,0.33853847134007653,16,0,0
0.2256923142267177,0.33853847134007653,17,0,0
0.22836526694412337,0.34254790041618505,18,0,0
0.22279873521785343,0.33419810282678014,19,0,0
0.22562181842170992,0.3384327276325649,20,0,0
0.22018762363582217,0.33028143545373323,21,0,0
0.22279873521785343,0.33419810282678014,22,0,0
0.22279873521785343,0.33419810282678014,23,0,0
0.22279873521785343,0.33419810282678014,24,0,0
0.20875174251751177,0.31312761377626763,25,0,0
0.22279873521785343,0.33419810282678014,26,0,0
0.27399422222761616,0.41099133334142424,26,0,0
0.2629102756287047,0.3943654134430571,26,0,0
0.25106261671303404,0.376593925069551,26,0,0
0.34837754259417975,0.5225663138912696,26,0,0
0.3408777754077236,0.5113166631115854,26,0,0
0.3487672001975169,0.5231508002962754,26,0,0
0.3479913142451933,0.5219869713677899,26,0,0
0.35966251483724676,0.5394937722558701,26,0,0
0.3365581863157147,0.504837279473572,26,0,0
0.35595681373970384,0.5339352206095558,26,0,0
0.3371915804246822,0.5057873706370233,26,0,0
0.34837754259417975,0.5225663138912696,26,0,0
0.35891555460180413,0.5383733319027062,26,0,0
0.3685051363932583,0.5527577045898875,26,0,0
0.3477506045896457,0.5216259068844685,26,0,0
0.33614521521168594,0.5042178228175289,26,0,0
0.3487672001975169,0.5231508002962754,26,0,0
0.3371915804246822,0.5057873706370233,26,0,0
0.3487672001975169,0.5231508002962754,26,0,0
0.32106776318671376,0.4816016447800706,26,0,0
0.3210352749738042,0.4815529124607063,26,0,0
0.3136059311260162,0.4704088966890243,26,0,0
0.19882463828174124,0.29823695742261186,27,0,1
0.21319231422671772,0.3197884713400766,28,0,0
0.2760477739749991,0.4140716609624986,28,0,0
0.26298484278851486,0.3944772641827723,28,0,0
0.26360809331715845,0.39541213997573765,28,0,0
0.26360809331715845,0.39541213997573765,28,0,0
0.26176146116871063,0.3926421917530659,28,0,0
0.22506021999401155,0.33759032999101735,29,0,0
0.2374565352855335,0.35618480292830024,30,0,0
0.31705354716865325,0.47558032075297985,30,0,0
0.29764419377717255,0.4464662906657588,30,0,0
0.28992686918928506,0.43489030378392757,30,0,0
0.3477016873555252,0.5215525310332878,30,0,0
0.33265664305160475,0.49898496457740715,30,0,0
0.32511198299478233,0.4876679744921735,30,0,0
0.31100481246844314,0.4665072187026647,30,0,0
0.29851115706299675,0.4477667355944951,30,0,0
0.29021212645185707,0.43531818967778557,30,0,0
0.3461432334371495,0.5192148501557242,30,0,0
0.3149561203707167,0.472434180556075,30,0,0
0.3149561203707167,0.472434180556075,30,0,0
0.33487121154811056,0.5023068173221659,30,0,0
0.3125505739423242,0.4688258609134863,30,0,0
0.3125505739423242,0.4688258609134863,30,0,0
0.32012268334521476,0.48018402501782215,30,0,0
0.30908607233755814,0.4636291085063372,30,0,0
0.33578884244105295,0.5036832636615795,30,0,0
0.3135450195507577,0.4703175293261366,30,0,0
0.3049147256491249,0.4573720884736874,30,0,0
0.30833247122510327,0.4624987068376549,30,0,0
0.22684814720209504,0.34027222080314257,31,0,0
0.2364299695184159,0.3546449542776239,32,0,0
0.22451354753464578,0.33677032130196866,33,0,0
0.1975829927879397,0.29637448918190956,34,0,1
0.2191452878568444,0.3287179317852666,35,0,0
0.2191452878568444,0.3287179317852666,36,0,0
0.23938794927456072,0.35908192391184107,37,0,0
0.25918461020802724,0.38877691531204084,37,0,0
0.25918461020802724,0.38877691531204084,37,0,0
0.26268712356504614,0.39403068534756924,37,0,0
0.2754809383686164,0.41322140755292464,37,0,0
0.23804906655057276,0.3570735998258591,38,0,0
0.2627097836455157,0.3940646754682736,38,0,0
0.2664813087532166,0.3997219631298249,38,0,0
0.2664813087532166,0.3997219631298249,38,0,0
0.25895655997192835,0.3884348399578925,38,0,0
0.25657497451011413,0.3848624617651712,38,0,0
0.25514087662123863,0.38271131493185795,38,0,0
0.27380704975971454,0.41071057463957183,38,0,0
0.2703169284627303,0.4054753926940955,38,0,0
0.28054593555492263,0.4208189033323839,38,0,0
0.3096684363255965,0.46450265448839473,38,0,0
0.3056680869543173,0.4585021304314759,38,0,0
0.31747215084084335,0.476208226261265,38,0,0
0.35546412113334314,0.5331961817000147,38,0,0
0.3418349646870282,0.5127524470305422,38,0,0
0.35335004688445265,0.530025070326679,38,0,0
0.3641488862939616,0.5462233294409424,38,0,0
0.3793685527486146,0.5690528291229219,38,0,0
0.3706644130561603,0.5559966195842405,38,0,0
0.33307395854326044,0.49961093781489063,38,0,0
0.3292936358208027,0.493940453731204,38,0,0
0.34888381453667733,0.523325721805016,38,0,0
